Certification,View,Comment_num,Date,Name,Fans,Video_Index,Comment_Text,Censor_Score,Topic,Certification_Type,Emotion_Detail,Sentiment_Label
5,1632000,8230,"(2019, 11, 27)",央视新闻,20926839,3,还是太仁慈了 一枪的事,9,Hong Kong Protests,Media,厌恶,negative
4,1368000,37000,"(2020, 5, 18)",共青团中央,11416573,1,With a lot more of,9,Hong Kong Protests,Government,厌恶,negative
1,877000,14000,"(2019, 10, 25)",马督工,2037056,49,大学毕业就养老,7,Hong Kong Protests,Famous Content Creator,厌恶,negative
2,464000,4814,"(2021, 5, 5)",探骊探世界,240082,183,佟大为，出来挨打！！！！,4,Hong Kong Protests,Influencer,生气,negative
0,790000,4123,"(2023, 8, 20)",毒蛊酱,93973,152,埃博拉的致死率很高但是如果发现及时按照现在的医疗科技还是不会死的,10,Hong Kong Protests,None,厌恶,negative
4,260000,1141,"(2019, 9, 2)",广东共青团,1724625,63,尔康：我对你们嗤之以鼻孔,6,Hong Kong Protests,Government,厌恶,negative
1,360000,1673,"(2023, 12, 29)",胆子不小的郑吉祥,936878,169,我也是,8,Hong Kong Protests,Famous Content Creator,喜欢,positive
0,234000,2935,"(2023, 8, 30)",毒蛊酱,93973,143,有点像（伊邪那美）根本无解版……,7,Hong Kong Protests,None,厌恶,negative
4,1215000,3887,"(2019, 11, 18)",广东共青团,1724625,20,腊味英语,10,Hong Kong Protests,Government,厌恶,negative
0,500000,2506,"(2023, 6, 11)",好吃的脆脆酱,2535,97,香港有钱又不是你有钱，不还是收营员么....,5,Hong Kong Protests,None,厌恶,negative
5,182000,720,"(2019, 12, 2)",中国日报,2994317,33,心疼,6,Hong Kong Protests,Media,悲伤,negative
5,1524000,12000,"(2021, 4, 14)",央视新闻,20926840,10,只要不是死刑，它才不会怕呢,6,Hong Kong Protests,Media,厌恶,negative
1,3479000,22000,"(2021, 4, 30)",毒舌的南瓜,2299715,4,笑死我了哈哈哈哈哈哈哈哈,8,Hong Kong Protests,Famous Content Creator,开心,positive
0,398000,1427,"(2023, 9, 28)",春典JARGON,180958,90,252个小伙。你们好,5,Hong Kong Protests,None,喜欢,positive
1,360000,1673,"(2023, 12, 29)",胆子不小的郑吉祥,936878,169,恶人自有恶人磨，活该,10,Hong Kong Protests,Famous Content Creator,厌恶,negative
4,4898000,11000,"(2019, 11, 17)",浙江共青团,1543514,72,好帅啊·,7,Hong Kong Protests,Government,喜欢,positive
1,877000,14000,"(2019, 10, 25)",马督工,2037056,49,少生孩子,8,Hong Kong Protests,Famous Content Creator,厌恶,negative
4,594000,2542,"(2020, 6, 11)",广东共青团,1724625,15,有啥可怜的，她到现在也只是觉得是观念不同而引发的矛盾冲突，她不会维护国家利益的。,9,Hong Kong Protests,Government,厌恶,negative
4,124000,418,"(2020, 5, 19)",江苏共青团,306966,42,让他们去美国,6,Hong Kong Protests,Government,厌恶,negative
4,2355000,46000,"(2019, 7, 23)",共青团中央,11416574,93,河北脏话,6,Hong Kong Protests,Government,厌恶,negative
0,154000,827,"(2024, 8, 12)",油管小师妹,29134,8,你是不是中国人？,4,Hong Kong Protests,None,厌恶,negative
4,1111000,8604,"(2019, 11, 11)",广东共青团,1724625,61,阿sir，辛苦晒！,5,Hong Kong Protests,Government,开心,positive
1,1112000,4255,"(2024, 12, 9)",世界需要恐怖片,489577,115,他不能先找个地方藏起来吗,6,Hong Kong Protests,Famous Content Creator,厌恶,negative
4,1447000,23000,"(2019, 8, 13)",青春山东,461528,121,中国万岁,10,Hong Kong Protests,Government,喜欢,positive
4,12414000,295000,"(2019, 11, 20)",共青团中央,11416573,2,逝者安息,8,Hong Kong Protests,Government,悲伤,negative
1,1560000,16000,"(2024, 10, 18)",勾手老大爷邓肯,2085321,111,?,7,Hong Kong Protests,Famous Content Creator,厌恶,negative
1,3479000,22000,"(2021, 4, 30)",毒舌的南瓜,2299715,4,要想亡其国，必先灭其志。——孙武,10,Hong Kong Protests,Famous Content Creator,厌恶,negative
4,1777000,4365,"(2019, 10, 22)",浙江共青团,1543515,158,这货长的好像条狗啊,6,Hong Kong Protests,Government,厌恶,negative
1,360000,1673,"(2023, 12, 29)",胆子不小的郑吉祥,936878,169,警务处处长,8,Hong Kong Protests,Famous Content Creator,厌恶,negative
4,1777000,4365,"(2019, 10, 22)",浙江共青团,1543515,158,he tui,5,Hong Kong Protests,Government,喜欢,positive
5,466000,13000,"(2020, 7, 5)",央视新闻,20926845,56,真的不是人,6,Hong Kong Protests,Media,厌恶,negative
1,360000,1673,"(2023, 12, 29)",胆子不小的郑吉祥,936878,169,还得是内陆,7,Hong Kong Protests,Famous Content Creator,厌恶,negative
2,1420000,6991,"(2021, 4, 20)",卢克文工作室,4368337,71,没把城管派去,9,Hong Kong Protests,Influencer,厌恶,negative
4,497000,2488,"(2019, 8, 23)",浙江共青团,1543514,67,这种人改管管了,6,Hong Kong Protests,Government,厌恶,negative
0,790000,4123,"(2023, 8, 20)",毒蛊酱,93973,152,他演变态老牛逼了,4,Hong Kong Protests,None,喜欢,positive
5,1992000,16000,"(2019, 11, 20)",央视新闻,20926845,66,支持,9,Hong Kong Protests,Media,喜欢,positive
4,3337000,7578,"(2019, 8, 29)",浙江共青团,1543514,77,应该驻一个重装合成旅,10,Hong Kong Protests,Government,厌恶,negative
4,555000,414,"(2021, 4, 9)",广东共青团,1724625,110,偷国,4,Hong Kong Protests,Government,厌恶,negative
4,2976000,22000,"(2019, 11, 19)",广东共青团,1724625,21,哈哈哈,9,Hong Kong Protests,Government,开心,positive
5,1992000,16000,"(2019, 11, 20)",央视新闻,20926845,66,勿谓言之不预也!,6,Hong Kong Protests,Media,厌恶,negative
1,732000,339,"(2024, 8, 22)",历史影像馆-,639176,167,向华强现在不还在么，什么叫以前,4,Hong Kong Protests,Famous Content Creator,厌恶,negative
4,1368000,37000,"(2020, 5, 18)",共青团中央,11416573,1,所以香港市民哪敢出声，讲一两句要被打,8,Hong Kong Protests,Government,厌恶,negative
4,1044000,3825,"(2019, 11, 2)",广东共青团,1724625,22,校长！！！！,7,Hong Kong Protests,Government,生气,negative
4,1950000,44000,"(2019, 8, 17)",共青团中央,11416573,130,伊芙上司家的那条狗也叫Martin,7,Hong Kong Protests,Government,厌恶,negative
0,609000,2146,"(2022, 1, 8)",陌路狂欢GO,15838,147,斩草要除根,10,Hong Kong Protests,None,厌恶,negative
4,3862000,6806,"(2019, 8, 21)",广东共青团,1724625,178,我也记得叫他庄Sir,8,Hong Kong Protests,Government,喜欢,positive
4,142000,587,"(2019, 12, 3)",广东共青团,1724625,52,zc一身正气,1,Hong Kong Protests,Government,喜欢,positive
5,466000,13000,"(2020, 7, 5)",央视新闻,20926845,56,中国加油！,7,Hong Kong Protests,Media,喜欢,positive
4,372000,1826,"(2019, 11, 19)",广东共青团,1724625,37,怪不得听不懂道理，人家留级生啊我们要用通俗语言,9,Hong Kong Protests,Government,厌恶,negative
4,82000,826,"(2024, 1, 10)",河南共青团,1211536,148,讲声多谢乌蝇哥拉,4,Hong Kong Protests,Government,厌恶,negative
4,1077000,4387,"(2019, 11, 15)",共青团中央,11416572,151,还承认了。,6,Hong Kong Protests,Government,开心,positive
4,1368000,37000,"(2020, 5, 18)",共青团中央,11416573,1,已经没前途了，这得填多少代人啊,8,Hong Kong Protests,Government,厌恶,negative
0,790000,4123,"(2023, 8, 20)",毒蛊酱,93973,152,死亡率高传染不会太远 反之…,8,Hong Kong Protests,None,厌恶,negative
1,877000,14000,"(2019, 10, 25)",马督工,2037056,49,佛,6,Hong Kong Protests,Famous Content Creator,喜欢,positive
0,234000,2935,"(2023, 8, 30)",毒蛊酱,93973,143,睡觉是天性,5,Hong Kong Protests,None,厌恶,negative
0,500000,2506,"(2023, 6, 11)",好吃的脆脆酱,2535,97,这种挑战真无聊,5,Hong Kong Protests,None,厌恶,negative
2,464000,4814,"(2021, 5, 5)",探骊探世界,240082,183,并不是一小撮哦,5,Hong Kong Protests,Influencer,厌恶,negative
4,1777000,4365,"(2019, 10, 22)",浙江共青团,1543515,158,不配姓李,6,Hong Kong Protests,Government,厌恶,negative
4,1740000,18000,"(2019, 11, 17)",浙江共青团,1543514,6,弹幕里有奸细，大家仔细点，都举报了,5,Hong Kong Protests,Government,厌恶,negative
4,1740000,18000,"(2019, 11, 17)",浙江共青团,1543514,6,中国红！！！,5,Hong Kong Protests,Government,开心,positive
0,790000,4123,"(2023, 8, 20)",毒蛊酱,93973,152,阿鸡身上有抗体的呀,8,Hong Kong Protests,None,厌恶,negative
1,877000,14000,"(2019, 10, 25)",马督工,2037056,49,身在福中不知福啊,8,Hong Kong Protests,Famous Content Creator,悲伤,negative
2,693000,8352,"(2021, 12, 8)",卢克文工作室,4368342,122,那我和香港同学怎么那么友好沟通的，。。。。以偏概全,8,Hong Kong Protests,Influencer,喜欢,positive
5,97000,209,"(2021, 6, 14)",深圳卫视直新闻,94454,129,吃太饱了，全送去边疆种树,9,Hong Kong Protests,Media,开心,positive
4,1077000,4387,"(2019, 11, 15)",共青团中央,11416572,151,这些都钱都拿去买它们的墓碑,10,Hong Kong Protests,Government,厌恶,negative
1,1112000,4255,"(2024, 12, 9)",世界需要恐怖片,489577,115,他女儿太惨了,2,Hong Kong Protests,Famous Content Creator,悲伤,negative
1,274000,917,"(2024, 11, 2)",蓝星人-ET,1135236,176,←网络军事专家又来纠正散弹的读法了,8,Hong Kong Protests,Famous Content Creator,厌恶,negative
0,2094000,560,"(2023, 5, 12)",东风吹过一路生花,2078,17,这是事实,6,Hong Kong Protests,None,惊讶,positive
5,45000,108,"(2019, 8, 24)",中国日报,2994317,74,双标狗,3,Hong Kong Protests,Media,厌恶,negative
5,130000,169,"(2020, 7, 24)",央视新闻,20926854,137,粤语繁体字好评,9,Hong Kong Protests,Media,喜欢,positive
0,234000,2935,"(2023, 8, 30)",毒蛊酱,93973,143,这两家人的缘分太TM深！！,6,Hong Kong Protests,None,喜欢,positive
1,1112000,4255,"(2024, 12, 9)",世界需要恐怖片,489577,115,噶事拉你,9,Hong Kong Protests,Famous Content Creator,厌恶,negative
5,2757000,3649,"(2019, 10, 13)",央视网,4775152,75,阿sir你是最棒的！,8,Hong Kong Protests,Media,喜欢,positive
4,1740000,18000,"(2019, 11, 17)",浙江共青团,1543514,6,拍摄之道，时而清晰，时而模糊，敌不知我所欲也,9,Hong Kong Protests,Government,厌恶,negative
2,2255000,16000,"(2021, 4, 22)",卢克文工作室,4368332,5,完了，连古惑仔都不如了，哈哈,9,Hong Kong Protests,Influencer,开心,positive
5,466000,13000,"(2020, 7, 5)",央视新闻,20926845,56,面相就很正气,10,Hong Kong Protests,Media,喜欢,positive
4,1077000,4387,"(2019, 11, 15)",共青团中央,11416572,151,毒苹果,5,Hong Kong Protests,Government,厌恶,negative
0,831000,3949,"(2020, 6, 9)",观视频工作室,3926461,146,6/5,7,Hong Kong Protests,None,厌恶,negative
5,466000,13000,"(2020, 7, 5)",央视新闻,20926845,56,致敬,10,Hong Kong Protests,Media,喜欢,positive
0,831000,3949,"(2020, 6, 9)",观视频工作室,3926461,146,6666,7,Hong Kong Protests,None,厌恶,negative
0,790000,4123,"(2023, 8, 20)",毒蛊酱,93973,152,好可爱的小女孩,6,Hong Kong Protests,None,喜欢,positive
5,294000,1578,"(2019, 9, 9)",中国日报,2994317,26,到处美国旗？？？,7,Hong Kong Protests,Media,厌恶,negative
0,200000,362,"(2024, 1, 1)",DJ_HUMBLE,25979,34,捉得好,1,Hong Kong Protests,None,喜欢,positive
0,473000,3433,"(2019, 8, 31)",观视频工作室,3926463,38,要恰饭的嘛,6,Hong Kong Protests,None,厌恶,negative
1,1560000,16000,"(2024, 10, 18)",勾手老大爷邓肯,2085321,111,卧虎藏龙(doge),10,Hong Kong Protests,Famous Content Creator,喜欢,positive
0,666000,3148,"(2021, 11, 3)",虎哥历史,18869,126,面对英国的武力值我只能说笑了美国独立战争他没有打赢后来组成反法联盟被拿破仑爆锤就算真的开战英国绝对讨不到好处,2,Hong Kong Protests,None,厌恶,negative
1,877000,14000,"(2019, 10, 25)",马督工,2037056,49,？？？？？？？,10,Hong Kong Protests,Famous Content Creator,厌恶,negative
0,473000,3433,"(2019, 8, 31)",观视频工作室,3926463,38,我们应该同化他们，而不是拒绝,6,Hong Kong Protests,None,厌恶,negative
4,1077000,4387,"(2019, 11, 15)",共青团中央,11416572,151,不过在另一份,8,Hong Kong Protests,Government,厌恶,negative
1,1112000,4255,"(2024, 12, 9)",世界需要恐怖片,489577,115,刘醒,6,Hong Kong Protests,Famous Content Creator,开心,positive
4,1111000,8604,"(2019, 11, 11)",广东共青团,1724625,61,辛苦了,5,Hong Kong Protests,Government,开心,positive
1,862000,2890,"(2022, 9, 14)",我是十四哦丶,522434,170,奀叔，不是歪,2,Hong Kong Protests,Famous Content Creator,厌恶,negative
5,466000,13000,"(2020, 7, 5)",央视新闻,20926845,56,保护国徽（300/10）,10,Hong Kong Protests,Media,喜欢,positive
4,1325000,3509,"(2019, 10, 11)",青春山东,461528,161,都是被亲西教师教出来的,10,Hong Kong Protests,Government,厌恶,negative
4,185000,381,"(2019, 11, 23)",广东共青团,1724625,47,只有cctv在采访,4,Hong Kong Protests,Government,厌恶,negative
2,1420000,6991,"(2021, 4, 20)",卢克文工作室,4368337,71,抓了没？,5,Hong Kong Protests,Influencer,厌恶,negative
4,2162000,8725,"(2019, 7, 23)",广东共青团,1724625,155,江苏脏话,5,Hong Kong Protests,Government,厌恶,negative
4,370000,2701,"(2019, 8, 22)",共青团中央,11416573,36,咬牙切齿！！！,7,Hong Kong Protests,Government,厌恶,negative
5,29000,473,"(2020, 7, 28)",国防时报TV,1618482,9,致敬,1,Hong Kong Protests,Media,喜欢,positive
5,294000,1578,"(2019, 9, 9)",中国日报,2994317,26,这不属于叛国吗,9,Hong Kong Protests,Media,厌恶,negative
2,693000,8352,"(2021, 12, 8)",卢克文工作室,4368342,122,这点出息，唉,5,Hong Kong Protests,Influencer,厌恶,negative
4,1740000,18000,"(2019, 11, 17)",浙江共青团,1543514,6,啊啊啊啊啊太帅了,7,Hong Kong Protests,Government,喜欢,positive
0,790000,4123,"(2023, 8, 20)",毒蛊酱,93973,152,啊？,7,Hong Kong Protests,None,厌恶,negative
4,1077000,4387,"(2019, 11, 15)",共青团中央,11416572,151,我们在见证历史 但是这历史不会对伟大的祖国造成任何影响 毕竟是挑梁小丑,5,Hong Kong Protests,Government,厌恶,negative
0,831000,3949,"(2020, 6, 9)",观视频工作室,3926461,146,教育还没有改,8,Hong Kong Protests,None,厌恶,negative
4,82000,826,"(2024, 1, 10)",河南共青团,1211536,148,+,4,Hong Kong Protests,Government,厌恶,negative
5,10189000,34000,"(2018, 11, 21)",观察者网,7368397,117,英国早不认你们了,10,Hong Kong Protests,Media,厌恶,negative
4,1044000,3825,"(2019, 11, 2)",广东共青团,1724625,22,这要是在大陆，直接踹飞，活该,7,Hong Kong Protests,Government,厌恶,negative
4,594000,2542,"(2020, 6, 11)",广东共青团,1724625,15,谁敢讲啊，有点脑子，不然被打,6,Hong Kong Protests,Government,厌恶,negative
4,1368000,37000,"(2020, 5, 18)",共青团中央,11416573,1,吐,5,Hong Kong Protests,Government,厌恶,negative
1,1112000,4255,"(2024, 12, 9)",世界需要恐怖片,489577,115,好狠,6,Hong Kong Protests,Famous Content Creator,厌恶,negative
4,1044000,3825,"(2019, 11, 2)",广东共青团,1724625,22,校长！！！,5,Hong Kong Protests,Government,生气,negative
1,1112000,4255,"(2024, 12, 9)",世界需要恐怖片,489577,115,吴倩莲还养过这个角色,3,Hong Kong Protests,Famous Content Creator,喜欢,positive
5,466000,13000,"(2020, 7, 5)",央视新闻,20926845,56,不配是人,5,Hong Kong Protests,Media,厌恶,negative
0,200000,362,"(2024, 1, 1)",DJ_HUMBLE,25979,34,又搞什么事啊,3,Hong Kong Protests,None,厌恶,negative
0,504000,60,"(2024, 8, 14)",天天之心艾玛,4947,80,\,4,Hong Kong Protests,None,厌恶,negative
5,294000,1578,"(2019, 9, 9)",中国日报,2994317,26,为什么不罚款,4,Hong Kong Protests,Media,厌恶,negative
5,261000,539,"(2019, 12, 4)",中国日报,2994317,83,加油！,1,Hong Kong Protests,Media,喜欢,positive
0,153000,617,"(2023, 6, 8)",香港青年,20889,87,标准车头相,8,Hong Kong Protests,None,喜欢,positive
4,1574000,4206,"(2019, 11, 12)",浙江共青团,1543514,14,吗的 看得老子哭了,10,Hong Kong Protests,Government,悲伤,negative
1,3479000,22000,"(2021, 4, 30)",毒舌的南瓜,2299715,4,《非暴力》,6,Hong Kong Protests,Famous Content Creator,厌恶,negative
4,1368000,37000,"(2020, 5, 18)",共青团中央,11416573,1,97年我出生了,9,Hong Kong Protests,Government,惊讶,positive
1,732000,339,"(2024, 8, 22)",历史影像馆-,639176,167,驻港部队让你知道什么叫军队,9,Hong Kong Protests,Famous Content Creator,厌恶,negative
1,1280000,9914,"(2024, 6, 16)",人间放映厅,1153155,113,用我们广东话来讲，这个人就是“傻嘿”,10,Hong Kong Protests,Famous Content Creator,厌恶,negative
5,2165000,4460,"(2019, 9, 1)",观察者网,7368397,53,事实上，在这种情况下，它的砍刀一般是不会拿出来用的，但是这时候如果你拿个锤子，用力往他脸上抡却可以达到正当防卫的效果。,9,Hong Kong Protests,Media,厌恶,negative
1,3479000,22000,"(2021, 4, 30)",毒舌的南瓜,2299715,4,乖乖，成耗材了,6,Hong Kong Protests,Famous Content Creator,喜欢,positive
1,877000,14000,"(2019, 10, 25)",马督工,2037056,49,其实我觉得这和工作有关，有的体力活，早上吃的多,10,Hong Kong Protests,Famous Content Creator,厌恶,negative
0,252000,1299,"(2024, 12, 9)",DJ_HUMBLE,25979,12,他们才法治了几年？,4,Hong Kong Protests,None,厌恶,negative
4,1740000,18000,"(2019, 11, 17)",浙江共青团,1543514,6,如果在内地，有人敢这么干么？,5,Hong Kong Protests,Government,厌恶,negative
4,433000,711,"(2019, 11, 18)",共青团中央,11416572,57,这是格鲁吉亚,7,Hong Kong Protests,Government,喜欢,positive
1,1112000,4255,"(2024, 12, 9)",世界需要恐怖片,489577,115,不是想要接手，只是要指纹而已,3,Hong Kong Protests,Famous Content Creator,厌恶,negative
4,3325000,52000,"(2019, 7, 28)",广东共青团,1724625,149,雪霁天晴朗，腊梅处处香,6,Hong Kong Protests,Government,喜欢,positive
1,3479000,22000,"(2021, 4, 30)",毒舌的南瓜,2299715,4,它们只是图财图权，但是要用生命去换，这帮利己主义者哪儿舍得,9,Hong Kong Protests,Famous Content Creator,厌恶,negative
5,466000,13000,"(2020, 7, 5)",央视新闻,20926845,56,致敬,7,Hong Kong Protests,Media,喜欢,positive
5,1908000,13000,"(2019, 11, 20)",中国日报,2994319,173,清华大学强烈谴责,6,Hong Kong Protests,Media,生气,negative
4,1740000,18000,"(2019, 11, 17)",浙江共青团,1543514,6,是不是有人说谢谢？,6,Hong Kong Protests,Government,开心,positive
